station_uid,station_num,routes,direction,station,lat,lon,station_uid2,station_num2,station2,lat2,lon2,distance_km
41_0_120,41,120,0,วัดบางบอน,13.643951,100.378501,42_0_120,42,วิทยาลัยเทคนิคราชสิทธาราม,13.64663,100.381865,0.4699710136362401
42_0_120,42,120,0,วิทยาลัยเทคนิคราชสิทธาราม,13.64663,100.381865,43_0_120,43,เรือนจำพิเศษธนบุรี,13.648536,100.384303,0.3381089068889982
43_0_120,43,120,0,เรือนจำพิเศษธนบุรี,13.648536,100.384303,44_0_120,44,แยกบางบอน 3,13.650885,100.387304,0.4163840418973665
44_0_120,44,120,0,แยกบางบอน 3,13.650885,100.387304,45_0_120,45,สุขสบาย,13.653362,100.390493,0.44113300967313157
45_0_120,45,120,0,สุขสบาย,13.653362,100.390493,46_0_120,46,ปั๊มเติมน้ำมัน (PTT),13.655618,100.393344,0.39727527642969407
46_0_120,46,120,0,ปั๊มเติมน้ำมัน (PTT),13.655618,100.393344,47_0_120,47,ซอยเอกชัย 106,13.657649,100.396135,0.3767590340356796
47_0_120,47,120,0,ซอยเอกชัย 106,13.657649,100.396135,48_0_120,48,โรงเรียนบ้านนายสี (เอกชัย94),13.659953,100.40022,0.5103487415267506
48_0_120,48,120,0,โรงเรียนบ้านนายสี (เอกชัย94),13.659953,100.40022,49_0_120,49,ใต้สะพานวงแหวน,13.665016,100.409082,1.110766834390367
49_0_120,49,120,0,ใต้สะพานวงแหวน,13.665016,100.409082,50_0_120,50,ไปรษณีย์บางบอน,13.666715,100.412095,0.3763917985982212
50_0_120,50,120,0,ไปรษณีย์บางบอน,13.666715,100.412095,51_0_120,51,เอกชัย ซอย 76,13.669134,100.416365,0.5340416686870693
51_0_120,51,120,0,เอกชัย ซอย 76,13.669134,100.416365,52_0_120,52,สหกรณ์มิตรแท้แท็กชี่ จำกัด,13.670601,100.419045,0.3323472601059953
52_0_120,52,120,0,สหกรณ์มิตรแท้แท็กชี่ จำกัด,13.670601,100.419045,53_0_120,53,เอกชัย ซอย 66,13.671711,100.42113,0.2568695534586969
53_0_120,53,120,0,เอกชัย ซอย 66,13.671711,100.42113,54_0_120,54,ตลาดสดสุขสวัสดิ์,13.67352,100.424573,0.42289760551480865
54_0_120,54,120,0,ตลาดสดสุขสวัสดิ์,13.67352,100.424573,55_0_120,55,ตลาดบางบอน,13.674447,100.426371,0.2199151322911758
55_0_120,55,120,0,ตลาดบางบอน,13.674447,100.426371,56_0_120,56,เอกชัย ซอย 64,13.676893,100.430863,0.5563424085024774
56_0_120,56,120,0,เอกชัย ซอย 64,13.676893,100.430863,57_0_120,57,"Big C บางบอน ป้าย 1 , เครื่องดื่มกระทิงแดง",13.678798,100.434191,0.41731921590573867
57_0_120,57,120,0,"Big C บางบอน ป้าย 1 , เครื่องดื่มกระทิงแดง",13.678798,100.434191,58_0_120,58,Big C บางบอน ป้าย 2,13.679898,100.436111,0.2408142337125634
58_0_120,58,120,0,Big C บางบอน ป้าย 2,13.679898,100.436111,59_0_120,59,ต.ปิ่นทอง,13.681451,100.438825,0.3402925047505339
59_0_120,59,120,0,ต.ปิ่นทอง,13.681451,100.438825,60_0_120,60,เอกชัย ซอย 40,13.683023,100.441588,0.3459256721750144
60_0_120,60,120,0,เอกชัย ซอย 40,13.683023,100.441588,61_0_120,61,เอกชัย ซอย 36 หลวงพ่อขาว,13.684363,100.444169,0.31616084426806973
61_0_120,61,120,0,เอกชัย ซอย 36 หลวงพ่อขาว,13.684363,100.444169,62_0_120,62,"ศาลธนบุรี , วัดสิงห์",13.685634,100.446622,0.30034685262171523
62_0_120,62,120,0,"ศาลธนบุรี , วัดสิงห์",13.685634,100.446622,63_0_120,63,เอกชัย ซอย 34,13.687094,100.44898,0.3020838993063051
63_0_120,63,120,0,เอกชัย ซอย 34,13.687094,100.44898,64_0_120,64,เอกชัย ซอย 32 ซ.วาสนา,13.688683,100.451358,0.3118053137963115
64_0_120,64,120,0,เอกชัย ซอย 32 ซ.วาสนา,13.688683,100.451358,65_0_120,65,เอกชัย ซอย 30 บ.สุนทรเมทัล,13.690183,100.453093,0.2509073526464636
65_0_120,65,120,0,เอกชัย ซอย 30 บ.สุนทรเมทัล,13.690183,100.453093,66_0_120,66,ตลาดวัดไทร,13.691727,100.454437,0.22485257380936757
66_0_120,66,120,0,ตลาดวัดไทร,13.691727,100.454437,67_0_120,67,เอกชัย ซอย 16,13.695233,100.457213,0.49185826495004215
67_0_120,67,120,0,เอกชัย ซอย 16,13.695233,100.457213,68_0_120,68,วัดแก้วไพฑูรย์,13.696904,100.458516,0.23310842420876085
68_0_120,68,120,0,วัดแก้วไพฑูรย์,13.696904,100.458516,69_0_120,69,เอกชัย ซอย 10,13.697424,100.458918,0.07231457903118155
69_0_120,69,120,0,เอกชัย ซอย 10,13.697424,100.458918,70_0_120,70,เอกชัย ซอย 8,13.698734,100.459926,0.181870386056824
70_0_120,70,120,0,เอกชัย ซอย 8,13.698734,100.459926,71_0_120,71,โรงเรียนวัดราชโอรส,13.699809,100.462075,0.2611260205446022
71_0_120,71,120,0,โรงเรียนวัดราชโอรส,13.699809,100.462075,72_0_120,72,เชิงสะพานบางขุนเทียน,13.699121,100.465098,0.33542021209299344
72_0_120,72,120,0,เชิงสะพานบางขุนเทียน,13.699121,100.465098,73_0_120,73,แยกจอมทอง,13.699173,100.468281,0.34391359153405365
73_0_120,73,120,0,แยกจอมทอง,13.699173,100.468281,74_0_120,74,ตลาดจอมทอง,13.698894,100.470241,0.21400290899061572
74_0_120,74,120,0,ตลาดจอมทอง,13.698894,100.470241,75_0_120,75,จอมทอง ซอย 14,13.698163,100.471908,0.1975833582685922
75_0_120,75,120,0,จอมทอง ซอย 14,13.698163,100.471908,76_0_120,76,จอมทอง ซอย 6,13.697309,100.473698,0.21543565503912027
76_0_120,76,120,0,จอมทอง ซอย 6,13.697309,100.473698,77_0_120,77,จอมทอง ซอย 4,13.695794,100.477001,0.3945991297417134
77_0_120,77,120,0,จอมทอง ซอย 4,13.695794,100.477001,78_0_120,78,วัดมงคลวราราม,13.694736,100.479276,0.2724814163573516
78_0_120,78,120,0,วัดมงคลวราราม,13.694736,100.479276,79_0_120,79,ตลาดดาวคะนอง,13.696171,100.482542,0.3872401836267615
79_0_120,79,120,0,ตลาดดาวคะนอง,13.696171,100.482542,80_0_120,80,Big C ดาวคะนอง,13.699452,100.483641,0.3836633449263299
80_0_120,80,120,0,Big C ดาวคะนอง,13.699452,100.483641,81_0_120,81,โกวบ๊อ,13.702019,100.484532,0.30123021053676324
81_0_120,81,120,0,โกวบ๊อ,13.702019,100.484532,82_0_120,82,ซอยโรงแก้ว,13.707527,100.486445,0.6463880639753457
82_0_120,82,120,0,ซอยโรงแก้ว,13.707527,100.486445,83_0_120,83,"กรมแพทย์ทหารเรือ , โรงพยาบาลสมเด็จพระปิ่นเกล้า",13.710017,100.487292,0.2916025695340595
83_0_120,83,120,0,"กรมแพทย์ทหารเรือ , โรงพยาบาลสมเด็จพระปิ่นเกล้า",13.710017,100.487292,84_0_120,84,ตลาดสำเหร่,13.712603,100.488208,0.3040995471832173
84_0_120,84,120,0,ตลาดสำเหร่,13.712603,100.488208,85_0_120,85,ไปรษณีย์สำเหร่,13.715944,100.489311,0.3901422289895883
85_0_120,85,120,0,ไปรษณีย์สำเหร่,13.715944,100.489311,86_0_120,86,BTS วงเวียนใหญ่ 1,13.721334,100.492944,0.7163962751675966
86_0_120,86,120,0,BTS วงเวียนใหญ่ 1,13.721334,100.492944,87_0_120,87,BTS วงเวียนใหญ่ 2,13.721436,100.496301,0.36280548911470223
87_0_120,87,120,0,BTS วงเวียนใหญ่ 2,13.721436,100.496301,88_0_120,88,สินสาธร ทาวเวอร์,13.721365,100.499628,0.35947419884872206
88_0_120,88,120,0,สินสาธร ทาวเวอร์,13.721365,100.499628,89_0_120,89,BTS กรุงธนบุรี,13.72131,100.501447,0.196586293370903
89_0_120,89,120,0,BTS กรุงธนบุรี,13.72131,100.501447,90_0_120,90,โรงแรมวิลล่าสาทร,13.721245,100.504011,0.2770615330875984
90_0_120,90,120,0,โรงแรมวิลล่าสาทร,13.721245,100.504011,91_0_120,91,แป๊ปซี่,13.721807,100.507792,0.4131821243570162
91_0_120,91,120,0,แป๊ปซี่,13.721807,100.507792,92_0_120,92,หจก.คลองสาน (วัดสุวรรณ),13.723641,100.508942,0.2387878974341839
92_0_120,92,120,0,หจก.คลองสาน (วัดสุวรรณ),13.723641,100.508942,93_0_120,93,ไอคอนสยาม,13.727759,100.508782,0.45822676111930044
93_0_120,93,120,0,ไอคอนสยาม,13.727759,100.508782,94_0_120,94,โรงพยาบาลตากสิน,13.7305,100.507316,0.34346783719026003
94_0_120,94,120,0,โรงพยาบาลตากสิน,13.7305,100.507316,95_0_120,95,โรงพยาบาลสมเด็จเจ้าพระยา 1,13.731206,100.50524,0.2375878763737516
95_0_120,95,120,0,โรงพยาบาลสมเด็จเจ้าพระยา 1,13.731206,100.50524,96_0_120,96,โรงพยาบาลสมเด็จเจ้าพระยา 2,13.731667,100.503893,0.15426455708282535
96_0_120,96,120,0,โรงพยาบาลสมเด็จเจ้าพระยา 2,13.731667,100.503893,97_0_120,97,ท่าดินแดง,13.732723,100.500749,0.3593309342879964
97_0_120,97,120,0,ท่าดินแดง,13.732723,100.500749,98_0_120,98,วัดอนงคารามวรวิหาร,13.733254,100.499192,0.1782446429345424
98_0_120,98,120,0,วัดอนงคารามวรวิหาร,13.733254,100.499192,99_0_120,99,ตรงข้ามโรงเรียนศึกษานารี,13.732985,100.495555,0.39399159066174044
99_0_120,99,120,0,ตรงข้ามโรงเรียนศึกษานารี,13.732985,100.495555,100_0_120,100,แยกบ้านแขก,13.730229,100.496366,0.3187281252410639
101_1_120,101,120,1,แยกบ้านแขก,13.730332,100.496407,102_1_120,102,แยกท่าดินแดง,13.729228,100.501078,0.5192695630100591
102_1_120,102,120,1,แยกท่าดินแดง,13.729228,100.501078,103_1_120,103,ถนนท่าดินแดง 2,13.731508,100.501883,0.26802170004644255
103_1_120,103,120,1,ถนนท่าดินแดง 2,13.731508,100.501883,104_1_120,104,สมเด็จเจ้าพระยา 11,13.732046,100.503348,0.16917473701508684
104_1_120,104,120,1,สมเด็จเจ้าพระยา 11,13.732046,100.503348,105_1_120,105,วัดทองธรรมชาติวรวิหาร,13.731467,100.504958,0.185441745106626
105_1_120,105,120,1,วัดทองธรรมชาติวรวิหาร,13.731467,100.504958,106_1_120,106,โรงพยาบาลตากสิน,13.730612,100.507495,0.2900622955166048
106_1_120,106,120,1,โรงพยาบาลตากสิน,13.730612,100.507495,107_1_120,107,ไอคอนสยาม,13.727997,100.509004,0.33334456388668965
107_1_120,107,120,1,ไอคอนสยาม,13.727997,100.509004,108_1_120,108,ตรงข้ามวัดสุวรรณ,13.723405,100.509161,0.5108886606734746
108_1_120,108,120,1,ตรงข้ามวัดสุวรรณ,13.723405,100.509161,109_1_120,109,ท่าเรือสาธร,13.719872,100.508793,0.39485775944131296
109_1_120,109,120,1,ท่าเรือสาธร,13.719872,100.508793,110_1_120,110,กรุงธนบุรี ซอย 12 เสนาเฟส,13.719152,100.506481,0.26226621821203683
110_1_120,110,120,1,กรุงธนบุรี ซอย 12 เสนาเฟส,13.719152,100.506481,111_1_120,111,BTS กรุงธนบุรี ซอย 8 (สินสาธร),13.720579,100.50408,0.30404947996880904
111_1_120,111,120,1,BTS กรุงธนบุรี ซอย 8 (สินสาธร),13.720579,100.50408,112_1_120,112,กรุงธนบุรี ซอย 8 ป้ายที่ 2,13.720674,100.500307,0.40770329526041643
112_1_120,112,120,1,กรุงธนบุรี ซอย 8 ป้ายที่ 2,13.720674,100.500307,113_1_120,113,กรุงธนบุรี ซอย 8 ป้ายที่ 3,13.720755,100.497096,0.3469749346551489
113_1_120,113,120,1,กรุงธนบุรี ซอย 8 ป้ายที่ 3,13.720755,100.497096,114_1_120,114,BTS วงเวียนใหญ่,13.720731,100.493685,0.3684719960500954
114_1_120,114,120,1,BTS วงเวียนใหญ่,13.720731,100.493685,115_1_120,115,สุเหร่า,13.718797,100.490681,0.3892896213506273
115_1_120,115,120,1,สุเหร่า,13.718797,100.490681,116_1_120,116,ไปรษณีย์สำเหร่,13.716366,100.489827,0.28562305842788926
